product_id,product_category_english,product_category_portuguese,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_photos_qty,product_description_length,product_name_length,product_volume_cm3,product_size_tier,product_weight_tier,missing_photos_flag,missing_description_flag
6dab56beb5263f0d554cae5c55809208,health beauty,beleza saude,175.00,16.00,10.00,18.00,5,966,56,2880.00,Small,Light,0,0
b2c888bdc2e3b970ec418f4c9f9877a3,uncategorised,uncategorised,250.00,17.00,14.00,16.00,0,0,0,3808.00,Small,Medium,1,1
65f037a133d9ffc71164a5d69dee187e,pet shop,pet shop,2000.00,50.00,20.00,40.00,2,1069,54,40000.00,Large,Heavy,0,0
d0b746fab0f305184f317eab7547fec3,health beauty,beleza saude,1525.00,25.00,16.00,18.00,1,833,50,7200.00,Medium,Heavy,0,0
4daac62d42cfbad476c3e42791411412,fashion bags accessories,fashion bolsas e acessorios,100.00,20.00,4.00,13.00,5,567,47,1040.00,Small,Light,0,0
7a218e13b9e58954adb01957402cf4d1,health beauty,beleza saude,130.00,16.00,11.00,13.00,1,577,17,2288.00,Small,Light,0,0
387e781bdd254dd8821e6194af0fa8d7,housewares,utilidades domesticas,9950.00,47.00,20.00,60.00,1,497,63,56400.00,Extra Large,Very Heavy,0,0
847a5815be924c5d9466f44fe78b47c1,furniture decor,moveis decoracao,467.00,47.00,4.00,35.00,2,454,58,6580.00,Medium,Medium,0,0
38bbdd7cf8ec37b401531aa741bf2394,telephony,telefonia,270.00,16.00,14.00,11.00,2,292,43,2464.00,Small,Medium,0,0
4f81e9ee3504409c3c3b4a79b8a80332,toys,brinquedos,1750.00,35.00,20.00,35.00,1,992,16,24500.00,Large,Heavy,0,0
85b6cd7f57f7a06d180c93e8c74f6381,bed bath table,cama mesa banho,650.00,16.00,10.00,16.00,1,555,55,2560.00,Small,Medium,0,0
c0b6b3f28ce02f61610abda2a6049de7,health beauty,beleza saude,1267.00,20.00,19.00,14.00,1,1263,22,5320.00,Medium,Heavy,0,0
468d0a8c1313382adf379d69bae15798,telephony,telefonia,100.00,19.00,3.00,11.00,2,393,38,627.00,Extra Small,Light,0,0
c00f76b76f52037b0fc9f71fd8a7ac10,perfumery,perfumaria,100.00,16.00,5.00,11.00,1,615,45,880.00,Extra Small,Light,0,0
f5980f601cc5c58c4fd5dafc2e8b10c5,health beauty,beleza saude,1300.00,16.00,16.00,16.00,1,841,55,4096.00,Small,Heavy,0,0
ee75970e2871fe4204cf7bcdda61d08a,computers accessories,informatica acessorios,1400.00,22.00,9.00,16.00,2,577,58,3168.00,Small,Heavy,0,0
4c2f7da64105e3313b293f6a11950c17,bed bath table,cama mesa banho,1200.00,28.00,5.00,20.00,1,715,60,2800.00,Small,Heavy,0,0
3c516e321c28ec378c4342e1845c4332,sports leisure,esporte lazer,300.00,25.00,25.00,25.00,1,55,39,15625.00,Large,Medium,0,0
0320a1be5c5224f64bfbffa583cf03d6,electronics,eletronicos,167.00,16.00,3.00,11.00,2,1337,48,528.00,Extra Small,Light,0,0
081dc33e4b9964d2ffe752a977a29998,home appliances,eletrodomesticos,50.00,27.00,13.00,17.00,1,523,48,5967.00,Medium,Light,0,0
211d84789fe01a27d1e5e12a60a30c85,health beauty,beleza saude,2400.00,17.00,32.00,11.00,1,1709,60,5984.00,Medium,Heavy,0,0
bd041552679986d30dd12e9cc32e3fa1,books general interest,livros interesse geral,1200.00,30.00,4.00,20.00,1,1043,57,2400.00,Small,Heavy,0,0
4e122118ed3917312e52ddd02a164b13,bed bath table,cama mesa banho,1400.00,45.00,8.00,35.00,1,1372,37,12600.00,Medium,Heavy,0,0
38add59349dc5b9c3effc6b93925cb97,furniture decor,moveis decoracao,1100.00,30.00,30.00,30.00,2,449,60,27000.00,Large,Heavy,0,0
a0f3c43b288de04ccb40d26cf26c639d,furniture decor,moveis decoracao,1200.00,53.00,8.00,11.00,1,1722,50,4664.00,Small,Heavy,0,0
2033d09ad6c9ca9a5f3344e4846ca449,health beauty,beleza saude,1200.00,30.00,12.00,16.00,1,686,28,5760.00,Medium,Heavy,0,0
4a3b0111d9c112251e4732b44d1d118b,telephony,telefonia,300.00,20.00,15.00,15.00,3,865,52,4500.00,Small,Medium,0,0
bf128711128b70eaa9e07df69e9a75e2,telephony,telefonia,600.00,23.00,6.00,15.00,1,992,61,2070.00,Small,Medium,0,0
896496916bfd78848143a60e492dbcf8,food,alimentos,225.00,21.00,9.00,14.00,4,567,35,2646.00,Small,Medium,0,0
8c5de6354d95c9a3cd8243bbab60d301,bed bath table,cama mesa banho,300.00,16.00,10.00,11.00,1,390,31,1760.00,Small,Medium,0,0
9fc0c73ce4d0eaaead44e81eeefebeb0,sports leisure,esporte lazer,350.00,21.00,26.00,21.00,1,1949,57,11466.00,Medium,Medium,0,0
1d2d3b19f5c3d093d4dbccd3cd963a8f,sports leisure,esporte lazer,2050.00,28.00,22.00,20.00,1,408,46,12320.00,Medium,Heavy,0,0
629506c6fad04664b0daf2a5105d6748,furniture decor,moveis decoracao,2003.00,37.00,27.00,24.00,5,394,32,23976.00,Large,Heavy,0,0
e7228451ffc2ec406b400e12d315960a,electronics,eletronicos,1150.00,20.00,5.00,18.00,3,2144,53,1800.00,Small,Heavy,0,0
0ecaf0629e5e227413504f3892bd76ba,home confort,casa conforto,3800.00,45.00,15.00,35.00,3,337,57,23625.00,Large,Heavy,0,0
979a52ea2c0c4e9e7e7e4a766d4eeda4,bed bath table,cama mesa banho,1550.00,35.00,10.00,45.00,1,452,44,15750.00,Large,Heavy,0,0
20fcf54ae3433ede318a3587bfe559c4,stationery,papelaria,1350.00,38.00,30.00,28.00,4,318,54,31920.00,Large,Heavy,0,0
4c27931f2ba16e902f287a9f89ed0723,health beauty,beleza saude,2400.00,55.00,40.00,50.00,1,1294,35,110000.00,Extra Large,Heavy,0,0
4ebb7da18bd79f78995f5eb2243203e1,sports leisure,esporte lazer,4800.00,20.00,40.00,30.00,3,58,57,24000.00,Large,Heavy,0,0
02ee0862685e90b57cc241b7c9885f95,perfumery,perfumaria,555.00,24.00,8.00,15.00,1,784,55,2880.00,Small,Medium,0,0
d275bb0f793c1f80031e1f6ae7e1ab00,bed bath table,cama mesa banho,2676.00,42.00,16.00,36.00,1,702,62,24192.00,Large,Heavy,0,0
c093ba6c37ca8fed7c9149c5b87cf405,watches gifts,relogios presentes,600.00,19.00,8.00,14.00,7,888,60,2128.00,Small,Medium,0,0
7906969207605466bf075a806a55d656,furniture decor,moveis decoracao,1850.00,34.00,34.00,11.00,1,894,55,12716.00,Medium,Heavy,0,0
4fe43f61e04cd41cadc3bebf606fe77b,construction tools safety,construcao ferramentas seguranca,1500.00,20.00,20.00,20.00,5,787,58,8000.00,Medium,Heavy,0,0
9127a26242f9a9cfb2154f60f2dd5951,health beauty,beleza saude,2000.00,30.00,12.00,16.00,1,740,42,5760.00,Medium,Heavy,0,0
24fffbd0188d2b7ceb351214c514b28c,perfumery,perfumaria,426.00,18.00,14.00,14.00,1,616,29,3528.00,Small,Medium,0,0
b89aa9d4a130c4556741ebc4a93d8844,sports leisure,esporte lazer,1050.00,60.00,15.00,15.00,2,239,51,13500.00,Medium,Heavy,0,0
cd594cc360d11f5d9cb49954a618d9bd,sports leisure,esporte lazer,7050.00,20.00,15.00,82.00,5,1341,60,24600.00,Large,Very Heavy,0,0
899b5d294953a6361e3f9081f052af7d,sports leisure,esporte lazer,1067.00,24.00,23.00,23.00,1,686,51,12696.00,Medium,Heavy,0,0
cd8ae7bcd06f2f7a49f20424afa80f60,sports leisure,esporte lazer,350.00,22.00,15.00,22.00,1,519,28,7260.00,Medium,Medium,0,0
9c95d0d9517c58ef69dfb739a6e387dd,furniture decor,moveis decoracao,3050.00,40.00,15.00,35.00,1,398,63,21000.00,Large,Heavy,0,0
ac85c1f3006839a0ad6995824c497974,sports leisure,esporte lazer,1150.00,90.00,10.00,15.00,3,220,57,13500.00,Medium,Heavy,0,0
472e40d731e031417dbd21ef8bf03f8d,computers accessories,informatica acessorios,900.00,16.00,6.00,11.00,4,2295,52,1056.00,Small,Medium,0,0
3f0cf4a04c36ec00d58b827e79ad8074,toys,brinquedos,400.00,20.00,25.00,20.00,4,862,51,10000.00,Medium,Medium,0,0
63de2743d05ab59d85caa49e49459ac1,health beauty,beleza saude,178.00,18.00,11.00,17.00,1,951,51,3366.00,Small,Light,0,0
dc6fe08afddfeb23ce334ce4cf5890eb,health beauty,beleza saude,200.00,16.00,4.00,16.00,1,1560,58,1024.00,Small,Medium,0,0
7fd2dfb9d85ff5f61bf8d9abf82014f6,sports leisure,esporte lazer,400.00,22.00,15.00,22.00,1,291,54,7260.00,Medium,Medium,0,0
74f6667fd85d8261aef8e980f235a38b,pet shop,pet shop,150.00,27.00,9.00,27.00,2,485,54,6561.00,Medium,Light,0,0
8b39be5bbb8a4585ed19cacbf4162c27,sports leisure,esporte lazer,100.00,16.00,6.00,11.00,4,1418,25,1056.00,Small,Light,0,0
3509901ff64b893ac034805e4ebc7dd6,housewares,utilidades domesticas,16950.00,43.00,68.00,41.00,1,1135,58,119884.00,Extra Large,Very Heavy,0,0
77ab8b22b7f8062a284b90d51735b11e,office furniture,moveis escritorio,14050.00,58.00,28.00,58.00,1,2524,29,94192.00,Extra Large,Very Heavy,0,0
4901f0f8eba79934ba3cdfa1fbc02893,construction tools safety,construcao ferramentas seguranca,600.00,20.00,20.00,20.00,1,3306,58,8000.00,Medium,Medium,0,0
01ecf875ab885ebcae3dd2b1ccc4715f,electronics,eletronicos,550.00,30.00,20.00,30.00,1,730,46,18000.00,Large,Medium,0,0
71218f861be8873ed7900874b9497582,furniture decor,moveis decoracao,3000.00,69.00,11.00,11.00,2,1969,58,8349.00,Medium,Heavy,0,0
246aa84ea966f137a2d87ef0041fa6ef,furniture decor,moveis decoracao,1600.00,38.00,18.00,21.00,4,734,37,14364.00,Medium,Heavy,0,0
bc7cf3d66f149d2e85e57f93106201f9,bed bath table,cama mesa banho,1750.00,35.00,15.00,25.00,1,125,58,13125.00,Medium,Heavy,0,0
1a4247b6eddc27c68f7995dcc68b01e2,health beauty,beleza saude,725.00,21.00,23.00,16.00,1,453,39,7728.00,Medium,Medium,0,0
d6678d48e432cbd4f704872edb1cf409,furniture decor,moveis decoracao,1450.00,69.00,11.00,11.00,3,2000,60,8349.00,Medium,Heavy,0,0
b598f3e8cd6dedd51d454f6123a6e1e5,sports leisure,esporte lazer,500.00,31.00,10.00,35.00,2,553,46,10850.00,Medium,Medium,0,0
345f6c48d7dd28adc3242eafba3592ce,housewares,utilidades domesticas,825.00,26.00,15.00,22.00,1,1725,55,8580.00,Medium,Medium,0,0
9e9bcd34c15bc1bc1e9472a8e351b526,furniture decor,moveis decoracao,1400.00,65.00,15.00,15.00,1,1596,47,14625.00,Medium,Heavy,0,0
63bf9538f62d875db59d948ceaa80bbf,sports leisure,esporte lazer,1000.00,20.00,15.00,15.00,5,322,53,4500.00,Small,Heavy,0,0
a2f3be463c1d322c27cbe55cf03e5fda,perfumery,perfumaria,600.00,20.00,20.00,20.00,1,994,40,8000.00,Medium,Medium,0,0
bbb23cc68ebfaba3922a65b9c985a111,telephony,telefonia,100.00,16.00,3.00,11.00,3,286,49,528.00,Extra Small,Light,0,0
ca0934a412295c936586b99c0254e067,health beauty,beleza saude,610.00,18.00,9.00,17.00,1,963,55,2754.00,Small,Medium,0,0
fcf311603fa276d415c006188e7bd070,telephony,telefonia,90.00,19.00,3.00,11.00,2,359,53,627.00,Extra Small,Light,0,0
4965fd68b4fa0cab5fca575c3b4f4b73,fashion bags accessories,fashion bolsas e acessorios,200.00,20.00,20.00,25.00,3,234,45,10000.00,Medium,Medium,0,0
14e95770921ccb6caef2e6134c182d78,cool stuff,cool stuff,1850.00,42.00,25.00,15.00,1,1050,55,15750.00,Large,Heavy,0,0
9e1e3b58ffd16b2135f9508e21c75afe,furniture decor,moveis decoracao,5950.00,40.00,30.00,40.00,1,259,34,48000.00,Large,Very Heavy,0,0
c98b240226f68cdb71a1b4b24d5f3843,cool stuff,cool stuff,800.00,19.00,11.00,12.00,2,140,18,2508.00,Small,Medium,0,0
0bfd2b8146cd034448f6e4c8ac8e47f0,computers accessories,informatica acessorios,1100.00,31.00,12.00,11.00,1,800,44,4092.00,Small,Heavy,0,0
9644931193891477e4863fa05363f594,drinks,bebidas,322.00,18.00,22.00,13.00,1,2035,41,5148.00,Medium,Medium,0,0
39b5afc4814b4e72b2bfe4f4806aac25,watches gifts,relogios presentes,600.00,16.00,11.00,11.00,2,679,56,1936.00,Small,Medium,0,0
cdb8d3c880b6639a70764c6734e6bb69,health beauty,beleza saude,30000.00,58.00,55.00,44.00,1,447,25,140360.00,Extra Large,Very Heavy,0,0
b29fcbd778387a0218e2f058e57bce75,uncategorised,uncategorised,8750.00,36.00,27.00,54.00,0,0,0,52488.00,Extra Large,Very Heavy,1,1
c3da6347b3df112e52de0d6f9443158b,construction tools construction,construcao ferramentas construcao,2900.00,43.00,14.00,17.00,3,654,41,10234.00,Medium,Heavy,0,0
866294ab885455ed4543a8be0ddb0b99,bed bath table,cama mesa banho,600.00,30.00,10.00,25.00,1,704,56,7500.00,Medium,Medium,0,0
e4985e03cd939f1a9f81c65e949f1688,health beauty,beleza saude,50.00,20.00,10.00,15.00,1,386,31,3000.00,Small,Light,0,0
1d52a166aed7c327a5040a26342198f1,computers accessories,informatica acessorios,120.00,31.00,10.00,15.00,1,534,52,4650.00,Small,Light,0,0
d8737a754ac6dd6d2d255b9bae326388,telephony,telefonia,105.00,19.00,5.00,13.00,1,1303,58,1235.00,Small,Light,0,0
af91083bde899b201798b52ae89babea,health beauty,beleza saude,350.00,19.00,12.00,13.00,1,937,44,2964.00,Small,Medium,0,0
c0c17f0a42c3ebda98f5805722969aee,telephony,telefonia,100.00,16.00,14.00,15.00,3,198,34,3360.00,Small,Light,0,0
471e714759273827991f1746906737d1,fashion bags accessories,fashion bolsas e acessorios,300.00,35.00,8.00,35.00,2,529,51,9800.00,Medium,Medium,0,0
4c19782230ac2c3708497b730b02abe7,food drink,alimentos bebidas,50.00,16.00,3.00,11.00,1,360,25,528.00,Extra Small,Light,0,0
c34602bed32c7b68dd5713b4abd953e8,sports leisure,esporte lazer,1200.00,20.00,12.00,12.00,2,363,35,2880.00,Small,Heavy,0,0
981ded16f0a16ee18baf49b12796399a,garden tools,ferramentas jardim,12500.00,30.00,30.00,25.00,9,2768,37,22500.00,Large,Very Heavy,0,0
cb9650b0b86415106d480099a14b9d6d,health beauty,beleza saude,2300.00,23.00,23.00,33.00,1,1546,56,17457.00,Large,Heavy,0,0
89a85fb039d401c099e30c569a6f2e07,auto,automotivo,5200.00,41.00,19.00,41.00,1,313,52,31939.00,Large,Very Heavy,0,0
9f1c81345a82b501fef3164ba8c937ef,health beauty,beleza saude,1000.00,60.00,16.00,11.00,1,573,54,10560.00,Medium,Heavy,0,0
e58a56ad705cc3e02d6db9ae1a16c406,construction tools lights,construcao ferramentas iluminacao,150.00,20.00,10.00,20.00,4,522,49,4000.00,Small,Light,0,0
29a42e500c8eae1e055a5ad893b46119,toys,brinquedos,700.00,16.00,34.00,34.00,3,581,26,18496.00,Large,Medium,0,0
e7342d120adbd81168c43c95f8bd642a,health beauty,beleza saude,1128.00,20.00,15.00,17.00,1,2077,38,5100.00,Medium,Heavy,0,0
ec599713785663cb46e6cb801f28e5f8,small appliances,eletroportateis,300.00,35.00,10.00,20.00,1,662,44,7000.00,Medium,Medium,0,0
7b0c4d9da2e7edd82a2ee63609d09c69,stationery,papelaria,1700.00,35.00,45.00,16.00,2,152,43,25200.00,Large,Heavy,0,0
2c2d16b60daef1f9ffb0eaec89527624,bed bath table,cama mesa banho,6700.00,50.00,20.00,40.00,2,497,53,40000.00,Large,Very Heavy,0,0
7cb189885a8c492d7fe0ebad09449b3c,sports leisure,esporte lazer,600.00,28.00,25.00,25.00,1,515,46,17500.00,Large,Medium,0,0
2abe5f959812799488689885a0fa4cbd,consoles games,consoles games,100.00,17.00,18.00,15.00,1,803,23,4590.00,Small,Light,0,0
20b4ef73ecadd46e16830ece8483b656,cool stuff,cool stuff,1850.00,29.00,12.00,56.00,5,1605,50,19488.00,Large,Heavy,0,0
18409550226f40a1a8990fcd7e517c53,health beauty,beleza saude,1283.00,30.00,16.00,22.00,1,1884,45,10560.00,Medium,Heavy,0,0
c82c977a03a931a50b77e934538a89ec,sports leisure,esporte lazer,2700.00,30.00,26.00,21.00,1,783,42,16380.00,Large,Heavy,0,0
98e55bdc6487be7b8c32b0eb689dcb8a,furniture decor,moveis decoracao,200.00,21.00,16.00,21.00,3,397,50,7056.00,Medium,Medium,0,0
4048d207d5f97fb47be6486952d641aa,electronics,eletronicos,10800.00,100.00,20.00,70.00,1,2429,60,140000.00,Extra Large,Very Heavy,0,0
38a3986954ae656fba0263c496a8b447,bed bath table,cama mesa banho,1300.00,46.00,7.00,51.00,1,161,55,16422.00,Large,Heavy,0,0
26facbccf840188b92bcc8cb89fe1f64,construction tools construction,construcao ferramentas construcao,2050.00,21.00,8.00,21.00,1,337,55,3528.00,Small,Heavy,0,0
7ea98051d29fdd0f6c015c6cdb4cb79f,bed bath table,cama mesa banho,600.00,30.00,10.00,20.00,2,962,43,6000.00,Medium,Medium,0,0
83512a315006faae70055f4dac2a642e,furniture decor,moveis decoracao,6400.00,90.00,4.00,55.00,3,1947,49,19800.00,Large,Very Heavy,0,0
d566c6f148d426bff95179d7e2e91d61,auto,automotivo,200.00,30.00,30.00,30.00,2,1268,25,27000.00,Large,Medium,0,0
51930b8934b8991edff523246feb9ae7,furniture decor,moveis decoracao,1700.00,38.00,7.00,28.00,2,629,63,7448.00,Medium,Heavy,0,0
19b25267e01c8587981e55ec96673eba,computers accessories,informatica acessorios,350.00,20.00,20.00,20.00,1,1236,60,8000.00,Medium,Medium,0,0
45817bdb08cc2ba11a384d7428d95da9,auto,automotivo,9950.00,40.00,20.00,30.00,1,331,39,24000.00,Large,Very Heavy,0,0
86ba3443f971ab0ff1381a973274f2a5,watches gifts,relogios presentes,300.00,18.00,13.00,16.00,1,1034,50,3744.00,Small,Medium,0,0
d6dc2dcbb3ef25e47ef82f3c013ab820,home construction,casa construcao,6500.00,30.00,35.00,30.00,1,646,53,31500.00,Large,Very Heavy,0,0
69383c86144a5cfa4d16a0b7dc23d69a,health beauty,beleza saude,4300.00,16.00,16.00,16.00,1,944,46,4096.00,Small,Heavy,0,0
5477e4aa56c945c4c90faca63a98cb7a,housewares,utilidades domesticas,700.00,16.00,14.00,14.00,3,212,35,3136.00,Small,Medium,0,0
5dc01f0525d00d0b349bf2ff92f7d1a2,perfumery,perfumaria,250.00,16.00,16.00,16.00,1,507,25,4096.00,Small,Medium,0,0
d0168e734683113fd73658071715084a,fashion male clothing,fashion roupa masculina,800.00,45.00,10.00,35.00,2,572,28,15750.00,Large,Medium,0,0
df56d8f81acf5a02dbe27e7f257c2029,luggage accessories,malas acessorios,1450.00,32.00,52.00,19.00,5,399,43,31616.00,Large,Heavy,0,0
f2bd7bc9616070cc15853ce61ab8c826,sports leisure,esporte lazer,12250.00,25.00,30.00,15.00,1,2312,59,11250.00,Medium,Very Heavy,0,0
4e52d603138fe095d25d2c44eb9f7c42,housewares,utilidades domesticas,950.00,41.00,7.00,22.00,2,655,55,6314.00,Medium,Medium,0,0
8a33c55582d40e0d441c76c2990c467f,bed bath table,cama mesa banho,600.00,60.00,8.00,50.00,2,184,56,24000.00,Large,Medium,0,0
9835c8bfc26821647d0074e609402773,bed bath table,cama mesa banho,350.00,50.00,8.00,34.00,2,123,59,13600.00,Medium,Medium,0,0
24176f8ec4b087d7a48e356913fdd085,fashion bags accessories,fashion bolsas e acessorios,150.00,16.00,9.00,11.00,5,98,34,1584.00,Small,Light,0,0
44bcb65af690208a4f3c2fc2a0773758,toys,brinquedos,500.00,25.00,25.00,15.00,2,746,37,9375.00,Medium,Medium,0,0
1becf32f9c527bad8d88e8e6aa99f021,stationery,papelaria,950.00,16.00,10.00,50.00,8,937,48,8000.00,Medium,Medium,0,0
cdb19f3ee5c8bd5e98f566e4670612da,bed bath table,cama mesa banho,500.00,70.00,8.00,40.00,2,123,60,22400.00,Large,Medium,0,0
8f220439e328e0c1b68510c238d07e86,auto,automotivo,6500.00,20.00,20.00,20.00,3,670,51,8000.00,Medium,Very Heavy,0,0
3abb0e27cb9374f334c59074d868bcbe,sports leisure,esporte lazer,200.00,17.00,11.00,15.00,2,1936,48,2805.00,Small,Medium,0,0
394022f6655a84ccaf2e13389a8ec779,baby,bebes,10745.00,47.00,58.00,43.00,1,1299,60,117218.00,Extra Large,Very Heavy,0,0
4af84afb6aeb941678e2c3c56ee66343,health beauty,beleza saude,500.00,26.00,6.00,21.00,1,1123,57,3276.00,Small,Medium,0,0
cbff74049dbad803004f05ba4197e540,computers accessories,informatica acessorios,175.00,16.00,2.00,11.00,4,2426,58,352.00,Extra Small,Light,0,0
9c7da616e5b3dd8100858b72e883b7a8,bed bath table,cama mesa banho,300.00,50.00,8.00,34.00,2,123,54,13600.00,Medium,Medium,0,0
ffd2365fb8224dc66883df9351d65deb,watches gifts,relogios presentes,333.00,16.00,12.00,13.00,2,630,60,2496.00,Small,Medium,0,0
aa8d767a6316127a012fc3d16b84dc7f,musical instruments,instrumentos musicais,500.00,40.00,8.00,23.00,4,1051,50,7360.00,Medium,Medium,0,0
b2deacef3cd033a4c5b247c4e03b1744,bed bath table,cama mesa banho,800.00,16.00,10.00,16.00,1,635,47,2560.00,Small,Medium,0,0
c4556419c189a626f2b0808c0e6d310c,furniture decor,moveis decoracao,1500.00,38.00,7.00,28.00,2,639,60,7448.00,Medium,Heavy,0,0
ea8b738ef7a9baaf574870d6041ebf52,housewares,utilidades domesticas,200.00,30.00,40.00,30.00,1,341,56,36000.00,Large,Medium,0,0
12fe5f63ed2e43c806260b2476886351,garden tools,ferramentas jardim,12700.00,46.00,40.00,46.00,3,2130,57,84640.00,Extra Large,Very Heavy,0,0
1f388485320e7817bedef000d1890c0a,audio,audio,200.00,16.00,3.00,14.00,3,1138,58,672.00,Extra Small,Medium,0,0
7d88ffedac5a08939ab9b5fbbc6b61ba,baby,bebes,1000.00,25.00,10.00,30.00,4,1245,19,7500.00,Medium,Heavy,0,0
cf77fbd3b6f8bccc81829127933fba77,health beauty,beleza saude,1050.00,16.00,25.00,13.00,1,1861,46,5200.00,Medium,Heavy,0,0
bfdf2b8f64e8464211813710134b205a,health beauty,beleza saude,700.00,21.00,14.00,11.00,1,1682,46,3234.00,Small,Medium,0,0
23f2ebdf4d6f7badc8bbd40af362f681,home construction,casa construcao,866.00,21.00,18.00,21.00,1,894,50,7938.00,Medium,Medium,0,0
4123c46f0ed03bdd39d7d6d94bdbec00,health beauty,beleza saude,150.00,23.00,7.00,12.00,1,651,58,1932.00,Small,Light,0,0
7c4dcc33f7e49dc0d25078b036baa162,auto,automotivo,4200.00,78.00,4.00,47.00,5,651,58,14664.00,Medium,Heavy,0,0
35914e5a38be926bea034b6ed34b8501,fashion bags accessories,fashion bolsas e acessorios,200.00,16.00,12.00,16.00,4,547,29,3072.00,Small,Medium,0,0
dbf3e2f5d46c8f84f8af8825a2cbd8f6,auto,automotivo,600.00,66.00,10.00,11.00,5,1819,60,7260.00,Medium,Medium,0,0
41f5f13f79496717b1d90ef30551333b,auto,automotivo,6025.00,56.00,11.00,32.00,6,695,56,19712.00,Large,Very Heavy,0,0
3c0f50234e2cac5b619f358d4325be0d,stationery,papelaria,1500.00,60.00,20.00,29.00,3,251,49,34800.00,Large,Heavy,0,0
eb8d25c0cd79b71775e91ed30a8fb8e8,uncategorised,uncategorised,1100.00,17.00,25.00,17.00,0,0,0,7225.00,Medium,Heavy,1,1
c59e4be236b11e5763f64785de026039,health beauty,beleza saude,1275.00,18.00,19.00,15.00,1,85,38,5130.00,Medium,Heavy,0,0
d42869d5edf603eb87c4b4cb40d11ca1,pet shop,pet shop,9200.00,37.00,30.00,39.00,1,459,54,43290.00,Large,Very Heavy,0,0
3e4684507e866b7418a457863bfcd3fe,toys,brinquedos,300.00,18.00,18.00,18.00,2,3376,26,5832.00,Medium,Medium,0,0
da2d3c0905cbb6888fc1ca9a18f38ba3,cool stuff,cool stuff,1400.00,42.00,25.00,15.00,1,658,33,15750.00,Large,Heavy,0,0
985917955434700f83de118d8978d560,fashion bags accessories,fashion bolsas e acessorios,100.00,16.00,16.00,16.00,2,574,44,4096.00,Small,Light,0,0
f8b8f8501a0656a7ad4c52d3982b2f2e,housewares,utilidades domesticas,1050.00,25.00,25.00,35.00,1,605,48,21875.00,Large,Heavy,0,0
1490307eb0bc9c499936ad716b79ca45,air conditioning,climatizacao,4975.00,45.00,51.00,35.00,1,204,53,80325.00,Extra Large,Heavy,0,0
54a7f89b9e0013d11224b5ae0bf8b274,sports leisure,esporte lazer,400.00,30.00,15.00,15.00,3,496,47,6750.00,Medium,Medium,0,0
dd42371d570cdd9aff81b02961d6bafc,fashion shoes,fashion calcados,900.00,35.00,12.00,20.00,4,404,54,8400.00,Medium,Medium,0,0
13f7fc9df5f3c16d2757b7421bc40ba7,computers accessories,informatica acessorios,840.00,25.00,18.00,17.00,1,383,46,7650.00,Medium,Medium,0,0
b1ab8c16165f6d66427b01ac9b26e141,health beauty,beleza saude,150.00,16.00,2.00,11.00,1,735,40,352.00,Extra Small,Light,0,0
876a957a8b27aa25e5d201128eccf205,construction tools construction,construcao ferramentas construcao,100.00,20.00,3.00,20.00,1,671,59,1200.00,Small,Light,0,0
706800c6a2efb6aab86c1fe3745917f8,bed bath table,cama mesa banho,550.00,40.00,21.00,20.00,1,345,47,16800.00,Large,Medium,0,0
3a5bfc952a6ad85598f16e431eb7622b,construction tools construction,construcao ferramentas construcao,2530.00,19.00,17.00,17.00,3,811,49,5491.00,Medium,Heavy,0,0
37c599910c4de68c0bf1af0c6428ab1c,furniture decor,moveis decoracao,650.00,33.00,33.00,11.00,1,357,37,11979.00,Medium,Medium,0,0
bd0d616460e11aa700ff20780d8240e2,auto,automotivo,7700.00,56.00,11.00,32.00,6,703,60,19712.00,Large,Very Heavy,0,0
fedaaeb6d54cd9772c003ec97ce92ff7,bed bath table,cama mesa banho,13000.00,50.00,20.00,50.00,1,220,54,50000.00,Extra Large,Very Heavy,0,0
1d182262154abc7c75392cf645118ce6,perfumery,perfumaria,1100.00,16.00,20.00,16.00,1,313,46,5120.00,Medium,Heavy,0,0
0d60ec9cf77726af8257bc483d038a72,home confort,casa conforto,1075.00,30.00,30.00,14.00,2,566,49,12600.00,Medium,Heavy,0,0
